0,5.500141894582557
1,5.511445941734554
2,5.522663892634974
3,5.533796791046599
4,5.544845645623037
5,5.555811420710677
6,5.566695027473916
7,5.577497315406585
8,5.588219064289826
9,5.598860976653702
10,5.6094236707963
11,5.6199076744102525
12,5.63031341886235
13,5.640641234167321
14,5.650891344691998
15,5.661063865620868
16,5.671158800208639
17,5.681176037839846
18,5.691115352909738
19,5.7009764045348525
20,5.710758737095752
21,5.720461781608379
22,5.730084857914686
23,5.739627177677179
24,5.749087848156397
25,5.758465876744661
26,5.767760176224113
27,5.77696957071183
28,5.786092802249987
29,5.795128537994402
30,5.804075377950655
31,5.812931863203025
32,5.821696484578118
33,5.830367691681958
34,5.838943902246807
35,5.847423511721767
36,5.855804903039635
37,5.864086456491263
38,5.872266559638024
39,5.880343617192782
40,5.888316060800023
41,5.896182358646664
42,5.903941024836213
43,5.911590628460745
44,5.9191298023073164
45,5.926557251137966
46,5.933871759485615
47,5.941072198911404
48,5.948157534672938
49,5.955126831756927
50,5.961979260234132
51,5.9687140998993256
52,5.975330744163783
53,5.981828703173151
54,5.988207606128749
55,5.994467202795967
56,6.000607364188964
57,6.006628082426601
58,6.012529469760239
59,6.018311756779749
60,6.02397528980979
61,6.029520527514014
62,6.034948036730312
63,6.040258487565629
64,6.0454526477839945
65,6.050531376526362
66,6.055495617405585
67,6.060346391024193
68,6.0650847869667786
69,6.0697119553225525
70,6.0742290977969216
71,6.0786374584740335
72,6.08293831429467
73,6.087132965316054
74,6.09122272482178
75,6.095208909351194
76,6.099092828718365
77,6.102875776090825
78,6.10655901819815
79,6.1101437857394725
80,6.113631264057883
81,6.11702258414779
82,6.1203188140591225
83,6.123520950759471
84,6.126629912512166
85,6.129646531824608
86,6.1325715490172765
87,6.13540560645932
88,6.138149243512077
89,6.140802892216718
90,6.143366873756982
91,6.145841395722418
92,6.148226550191812
93,6.15052231265064
94,6.152728541750377
95,6.154844979911465
96,6.156871254765728
97,6.1588068814279335
98,6.160651265580316
99,6.162403707348043
